query,rank,work_id,doi,title,publication_year,publication_date,cited_by_count,type
trustworthy AI evaluation assurance auditing,52,https://openalex.org/W4405893938,https://doi.org/10.1016/j.ijmedinf.2024.105780,Towards secure and trusted AI in healthcare: A systematic review of emerging innovations and ethical challenges,2024,2024-12-30,160,review
trustworthy AI evaluation assurance auditing,53,https://openalex.org/W4387409702,https://doi.org/10.1007/s00146-023-01777-z,Institutionalised distrust and human oversight of artificial intelligence: towards a democratic design of AI governance under the European Union AI Act,2023,2023-10-06,109,article
trustworthy AI evaluation assurance auditing,54,https://openalex.org/W4397030352,https://doi.org/10.1016/j.clsr.2024.105986,The ALTAI checklist as a tool to assess ethical and legal implications for a trustworthy AI development in education,2024,2024-05-18,42,article
trustworthy AI evaluation assurance auditing,55,https://openalex.org/W4324373918,https://doi.org/10.1016/j.ebiom.2023.104512,Attention is not all you need: the complicated case of ethically using large language models in healthcare and medicine,2023,2023-03-15,475,article
trustworthy AI evaluation assurance auditing,56,https://openalex.org/W4365999041,https://doi.org/10.1145/3579460,Being Trustworthy is Not Enough: How Untrustworthy Artificial Intelligence (AI) Can Deceive the End-Users and Gain Their Trust,2023,2023-04-14,52,article
trustworthy AI evaluation assurance auditing,57,https://openalex.org/W4311674793,https://doi.org/10.2967/jnumed.121.263703,"Artificial Intelligence in Nuclear Medicine: Opportunities, Challenges, and Responsibilities Toward a Trustworthy Ecosystem",2022,2022-12-15,73,article
trustworthy AI evaluation assurance auditing,58,https://openalex.org/W4383911728,https://doi.org/10.3390/ijfs11030090,"Building Trust in Fintech: An Analysis of Ethical and Privacy Considerations in the Intersection of Big Data, AI, and Customer Trust",2023,2023-07-10,240,article
trustworthy AI evaluation assurance auditing,59,https://openalex.org/W4405895675,https://doi.org/10.2196/67485,AI for IMPACTS Framework for Evaluating the Long-Term Real-World Impacts of AI-Powered Clinician Tools: Systematic Review and Narrative Synthesis,2024,2024-12-30,79,review
trustworthy AI evaluation assurance auditing,60,https://openalex.org/W4293370646,https://doi.org/10.1109/access.2022.3201878,Systematic Review on AI-Blockchain Based E-Healthcare Records Management Systems,2022,2022-01-01,128,review
trustworthy AI evaluation assurance auditing,61,https://openalex.org/W4385704108,https://doi.org/10.1145/3614424,Exploiting Blockchain to Make AI Trustworthy: A Software Development Lifecycle View,2023,2023-08-09,34,article
trustworthy AI evaluation assurance auditing,62,https://openalex.org/W4387186618,https://doi.org/10.1108/sampj-02-2023-0097,"How will AI text generation and processing impact sustainability reporting? Critical analysis, a conceptual framework and avenues for future research",2023,2023-09-29,149,article
trustworthy AI evaluation assurance auditing,63,https://openalex.org/W4408167800,https://doi.org/10.3390/s25061666,"Generative AI and LLMs for Critical Infrastructure Protection: Evaluation Benchmarks, Agentic AI, Challenges, and Opportunities",2025,2025-03-07,60,article
trustworthy AI evaluation assurance auditing,64,https://openalex.org/W4390050383,https://doi.org/10.31219/osf.io/hdjpk,The Uneven Impact of Generative AI on Entrepreneurial Performance,2023,2023-12-21,148,preprint
trustworthy AI evaluation assurance auditing,65,https://openalex.org/W4287218595,https://doi.org/10.1007/s43681-022-00166-4,Is AI recruiting (un)ethical? A human rights perspective on the use of AI for hiring,2022,2022-07-25,102,article
trustworthy AI evaluation assurance auditing,66,https://openalex.org/W4404824525,https://doi.org/10.1007/s43681-024-00595-3,Addressing the regulatory gap: moving towards an EU AI audit ecosystem beyond the AI Act by including civil society,2024,2024-11-28,39,article
trustworthy AI evaluation assurance auditing,67,https://openalex.org/W4401643074,https://doi.org/10.1007/s44163-024-00151-2,Challenges with developing and deploying AI models and applications in industrial systems,2024,2024-08-16,131,article
trustworthy AI evaluation assurance auditing,68,https://openalex.org/W4388274718,https://doi.org/10.48550/arxiv.2310.19852,AI Alignment: A Comprehensive Survey,2023,2023-10-30,75,preprint
trustworthy AI evaluation assurance auditing,69,https://openalex.org/W4291197616,https://doi.org/10.1007/s11023-022-09611-z,Contestable AI by Design: Towards a Framework,2022,2022-08-13,93,article
trustworthy AI evaluation assurance auditing,70,https://openalex.org/W4387617955,https://doi.org/10.3390/ai4040046,From Trustworthy Principles to a Trustworthy Development Process: The Need and Elements of Trusted Development of AI Systems,2023,2023-10-13,23,article
trustworthy AI evaluation assurance auditing,71,https://openalex.org/W4402202846,https://doi.org/10.3390/electronics13173497,Explainable AI in Manufacturing and Industrial Cyber–Physical Systems: A Survey,2024,2024-09-03,114,article
trustworthy AI evaluation assurance auditing,72,https://openalex.org/W4392642032,https://doi.org/10.1057/s41599-024-02905-w,Artificial intelligence and the future of the internal audit function,2024,2024-03-11,52,article
trustworthy AI evaluation assurance auditing,73,https://openalex.org/W4387461693,https://doi.org/10.3390/e25101429,"Artificial Intelligence (AI) Trust Framework and Maturity Model: Applying an Entropy Lens to Improve Security, Privacy, and Ethical AI",2023,2023-10-09,103,article
trustworthy AI evaluation assurance auditing,74,https://openalex.org/W4394803801,https://doi.org/10.6028/nist.ai.600-1,Artificial intelligence risk management framework :,2024,2024-04-15,195,report
trustworthy AI evaluation assurance auditing,75,https://openalex.org/W4407242328,https://doi.org/10.1007/s11063-025-11732-2,Recent Emerging Techniques in Explainable Artificial Intelligence to Enhance the Interpretable and Understanding of AI Models for Human,2025,2025-02-07,158,article
trustworthy AI evaluation assurance auditing,76,https://openalex.org/W4405390681,https://doi.org/10.1007/s10207-024-00959-0,Artificial intelligence for system security assurance: A systematic literature review,2024,2024-12-14,39,review
trustworthy AI evaluation assurance auditing,77,https://openalex.org/W4406033696,https://doi.org/10.3390/ph18010047,Harnessing the AI/ML in Drug and Biological Products Discovery and Development: The Regulatory Perspective,2025,2025-01-03,130,article
trustworthy AI evaluation assurance auditing,78,https://openalex.org/W4282939097,https://doi.org/10.1007/s43681-022-00163-7,AI-deploying organizations are key to addressing ‘perfect storm’ of AI risks,2022,2022-05-24,45,article
trustworthy AI evaluation assurance auditing,79,https://openalex.org/W4403612607,https://doi.org/10.1111/risa.17665,Frontier AI developers need an internal audit function,2024,2024-10-21,17,article
trustworthy AI evaluation assurance auditing,80,https://openalex.org/W4416209823,https://doi.org/10.1007/s10462-025-11422-4,"Agentic AI: a comprehensive survey of architectures, applications, and future directions",2025,2025-11-14,131,article
trustworthy AI evaluation assurance auditing,81,https://openalex.org/W4400241315,https://doi.org/10.1016/j.technovation.2024.103064,"Assessing the nexus of Generative AI adoption, ethical considerations and organizational performance",2024,2024-07-01,144,article
trustworthy AI evaluation assurance auditing,82,https://openalex.org/W4387002104,https://doi.org/10.1259/bjr.20221157,Black box no more: a scoping review of AI governance frameworks to guide procurement and adoption of AI in medical imaging and radiotherapy in the UK,2023,2023-09-25,57,article
trustworthy AI evaluation assurance auditing,83,https://openalex.org/W4411100413,https://doi.org/10.3390/ai6060116,"Artificial Intelligence in Healthcare: How to Develop and Implement Safe, Ethical and Trustworthy AI Systems",2025,2025-06-06,30,article
trustworthy AI evaluation assurance auditing,84,https://openalex.org/W4294190157,https://doi.org/10.1515/auto-2022-0012,The why and how of trustworthy AI,2022,2022-09-01,14,article
trustworthy AI evaluation assurance auditing,85,https://openalex.org/W4387801479,https://doi.org/10.48550/arxiv.2310.11986,Sociotechnical Safety Evaluation of Generative AI Systems,2023,2023-10-18,44,preprint
trustworthy AI evaluation assurance auditing,86,https://openalex.org/W4389780787,https://doi.org/10.3390/su152416887,Navigating the Future: Blockchain’s Impact on Accounting and Auditing Practices,2023,2023-12-15,55,article
trustworthy AI evaluation assurance auditing,87,https://openalex.org/W4386280834,https://doi.org/10.1109/jsac.2023.3310094,TFL-DT: A Trust Evaluation Scheme for Federated Learning in Digital Twin for Mobile Networks,2023,2023-08-30,213,article
trustworthy AI evaluation assurance auditing,88,https://openalex.org/W4315701371,https://doi.org/10.3390/make5010006,XAIR: A Systematic Metareview of Explainable AI (XAI) Aligned to the Software Development Process,2023,2023-01-11,129,article
trustworthy AI evaluation assurance auditing,89,https://openalex.org/W4296186037,https://doi.org/10.1007/s10618-022-00861-0,An external stability audit framework to test the validity of personality prediction in AI hiring,2022,2022-09-17,31,article
trustworthy AI evaluation assurance auditing,90,https://openalex.org/W4401075411,https://doi.org/10.1007/978-3-031-64832-8_5,The Role of Uncertainty Quantification for Trustworthy AI,2024,2024-01-01,14,book-chapter
trustworthy AI evaluation assurance auditing,91,https://openalex.org/W4210892969,https://doi.org/10.1016/j.techsoc.2022.101926,Sustainable AI: An integrated model to guide public sector decision-making,2022,2022-02-01,122,article
trustworthy AI evaluation assurance auditing,92,https://openalex.org/W4411527440,https://doi.org/10.1080/07421222.2025.2487315,Generative AI and its Transformative Value for Digital Platforms,2025,2025-04-03,119,article
trustworthy AI evaluation assurance auditing,93,https://openalex.org/W4408013954,https://doi.org/10.1007/978-3-031-75674-0,Trustworthy AI,2025,2025-01-01,10,book
trustworthy AI evaluation assurance auditing,94,https://openalex.org/W4392378814,https://doi.org/10.1007/s44163-024-00111-w,"Opportunities, challenges, and benefits of AI innovation in government services: a review",2024,2024-03-04,122,book-review
trustworthy AI evaluation assurance auditing,95,https://openalex.org/W4308683075,https://doi.org/10.1007/s10278-022-00731-7,Mapping the Landscape of Care Providers’ Quality Assurance Approaches for AI in Diagnostic Imaging,2022,2022-11-09,27,article
trustworthy AI evaluation assurance auditing,96,https://openalex.org/W4225095645,https://doi.org/10.1145/3491102.3502057,Informing Age-Appropriate AI: Examining Principles and Practices of AI for Children,2022,2022-04-28,74,conference-paper
trustworthy AI evaluation assurance auditing,97,https://openalex.org/W4297984666,https://doi.org/10.1016/j.jii.2022.100393,"Convergence of Distributed Ledger Technologies with Digital Twins, IoT, and AI for fresh food logistics: Challenges and opportunities",2022,2022-09-29,182,article
trustworthy AI evaluation assurance auditing,98,https://openalex.org/W4396227507,https://doi.org/10.1007/s10676-024-09746-w,Policy advice and best practices on bias and fairness in AI,2024,2024-04-29,100,article
trustworthy AI evaluation assurance auditing,99,https://openalex.org/W4380685454,https://doi.org/10.3390/app13127082,"Re-Thinking Data Strategy and Integration for Artificial Intelligence: Concepts, Opportunities, and Challenges",2023,2023-06-13,643,article
trustworthy AI evaluation assurance auditing,100,https://openalex.org/W4226186560,https://doi.org/10.1007/978-3-031-04083-2_17,"Varieties of AI Explanations Under the Law. From the GDPR to the AIA, and Beyond",2022,2022-01-01,69,conference-paper
